user_id,gender,married,has_children,home_country,home_city,home_airport,user_age,account_age,total_sessions,avg_session_duration,avg_page_clicks,avg_clicks_per_min,avg_seats,avg_checked_bags,num_trip_discounts,avg_trip_discount_amount,total_airlines,top_airline,total_origin_airports,total_destinations,top_destination,total_destination_airports,avg_rooms,total_hotels,total_hotel_brands,top_hotel_brand,total_trips,avg_trip_duration_days,avg_trip_distance_km,avg_base_trip_cost,avg_total_trip_cost,type_browsing,type_complete-package,type_flight-hotel,type_flight-one-way,type_flight-roundtrip,type_hotel-only,status_cancelled,status_complete,status_none,category_extended,category_other,category_week,category_weekend,browsing_frequency,booking_frequency,booking_conversion,cancellation_rate,top_booking_type,top_trip_category
510423,m,True,True,usa,oakland,oak,53,23,8,1.7125,13.75,8.01,0.125,0.125,2,0.1,1,united airlines,1,1,los angeles,1,0.125,1,1,aman resorts,2,1.25,542.78,162.15125,139.80125,6,0,0,0,1,1,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
510449,f,False,True,usa,charlotte,clt,53,23,9,3.108888888888889,25.22222222222222,8.145555555555555,0.4444444444444444,0.3333333333333333,3,0.23333333333333336,4,airtran airways,1,4,baltimore,4,0.3333333333333333,3,3,choice hotels,4,1.5555555555555556,977.4925000000001,173.77222222222224,163.40338888888888,5,3,0,0,1,0,0,4,5,0,2,2,0,0.39,0.17,0.44,0.0,type_browsing,category_other
510452,f,False,False,canada,toronto,ykz,56,23,8,1.9375,15.625,8.1175,0.5,0.375,5,0.19,2,united airlines,1,3,new york,4,0.5,4,2,marriott,4,2.875,1584.7725,759.14875,707.74775,4,4,0,0,0,0,0,4,4,1,2,1,0,0.35,0.17,0.5,0.0,type_browsing,category_other
510459,m,False,False,canada,ottawa,yow,31,23,8,2.45125,19.625,8.01625,0.5,0.25,1,0.2,2,delta air lines,1,3,columbus,3,0.5,3,3,banyan tree,3,1.625,1407.5266666666666,268.33,268.33,5,2,1,0,0,0,0,3,5,1,1,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
510490,f,True,False,usa,milwaukee,mke,71,23,8,1.8062500000000001,14.375,7.85375,0.0,0.0,3,0.06666666666666667,0,,0,0,,0,0.125,1,1,extended stay,1,0.625,,96.25,91.4375,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0,type_browsing,category_extended
510494,f,True,False,usa,kansas city,mci,48,23,9,1.9288888888888889,15.333333333333334,7.98,0.6666666666666666,0.2222222222222222,1,0.15,4,jetblue airways,1,5,edmonton,5,0.6666666666666666,5,5,banyan tree,5,2.3333333333333335,1844.452,362.56111111111113,347.39644444444446,4,5,0,0,0,0,0,5,4,1,2,1,1,0.39,0.22,0.56,0.0,type_complete-package,category_other
510511,f,True,False,usa,stockton,sck,49,23,8,2.31,18.625,8.065,0.125,0.0,2,0.07500000000000001,1,american airlines,1,1,edmonton,1,0.25,2,2,conrad,2,1.25,1851.88,264.96375,251.717375,6,1,0,0,0,1,0,2,6,2,0,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
510533,f,False,False,usa,jacksonville,jax,36,23,8,1.69125,13.625,7.98,0.125,0.125,2,0.175,1,southwest airlines,1,1,houston,1,0.125,1,1,accor,1,0.875,1299.54,135.68125,135.68125,7,1,0,0,0,0,0,1,7,0,1,0,0,0.35,0.04,0.12,0.0,type_browsing,category_other
510537,f,True,True,usa,austin,aus,48,23,10,2.104,17.0,8.084,0.6,0.5,4,0.125,4,jetblue airways,1,4,hamilton,4,0.4,4,4,banyan tree,5,4.3,4708.93,1092.519,1084.959,5,3,0,0,1,1,0,5,5,5,0,0,0,0.43,0.22,0.5,0.0,type_browsing,category_extended
510543,m,False,True,canada,toronto,yyz,20,23,8,0.9199999999999999,7.375,8.0625,0.0,0.0,1,0.15,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
510545,f,False,False,usa,los angeles,lax,59,23,8,1.84375,14.75,7.95625,0.0,0.0,3,0.10000000000000002,0,,0,0,,0,0.125,1,1,banyan tree,1,0.75,,256.5,256.5,7,0,0,0,0,1,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0,type_browsing,category_extended
510558,m,False,True,usa,newark,ewr,24,23,9,8.4,16.22222222222222,7.104444444444444,0.5555555555555556,0.5555555555555556,2,0.175,2,blue panorama airlines,1,2,venice,2,0.1111111111111111,1,1,intercontinental,3,2.4444444444444446,5824.7266666666665,584.2900000000001,532.3931111111111,6,1,1,0,1,0,1,2,6,1,1,0,1,0.39,0.13,0.33,0.33,type_browsing,category_extended
510570,f,False,False,usa,new york,jfk,44,23,9,1.548888888888889,12.555555555555555,7.956666666666667,0.2222222222222222,0.1111111111111111,3,0.13333333333333333,2,american airlines,1,2,austin,2,0.5555555555555556,4,4,accor,4,3.3333333333333335,2264.98,643.56,618.76,5,2,0,0,0,2,0,4,5,3,0,1,0,0.39,0.17,0.44,0.0,type_browsing,category_extended
510571,f,True,True,usa,new york,lga,21,23,8,1.4249999999999998,11.375,7.9425,0.5,0.375,4,0.1875,1,empresa ecuatoriana de aviacion,1,1,chengdu,1,0.75,4,4,aman resorts,4,4.5,12077.6,2015.64125,1753.389625,4,1,0,0,0,3,0,4,4,3,1,0,0,0.35,0.17,0.5,0.0,type_browsing,category_extended
510575,f,False,True,usa,los angeles,lax,23,23,8,1.16625,9.375,8.0325,0.0,0.0,1,0.15,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
510580,m,False,False,usa,providence,pvd,54,23,8,1.39125,11.25,8.01375,0.25,0.25,0,,2,delta air lines,1,2,montreal,2,0.375,3,3,choice hotels,3,1.875,2066.965,315.15999999999997,315.15999999999997,5,2,0,0,0,1,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
510582,m,False,False,usa,phoenix,phx,27,23,8,2.10625,17.0,7.98625,0.125,0.0,3,0.09999999999999999,1,southwest airlines,1,1,tucson,1,0.25,2,2,conrad,2,1.75,175.88,399.01875,381.21250000000003,6,1,0,0,0,1,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
510585,f,False,True,canada,montreal,yul,18,23,8,1.5550000000000002,12.5,8.04625,0.25,0.125,0,,1,air canada,1,1,calgary,1,0.125,1,1,choice hotels,1,2.0,3005.65,560.1075,560.1075,7,1,0,0,0,0,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0,type_browsing,category_extended
510586,f,False,False,usa,new york,lga,32,23,8,2.3575,19.0,8.05625,0.75,0.25,2,0.1,5,air canada,1,5,los angeles,5,0.75,5,5,conrad,5,4.0,2202.528,545.3425,545.3425,3,4,1,0,0,0,0,5,3,2,3,0,0,0.35,0.22,0.62,0.0,type_complete-package,category_other
510610,f,True,False,usa,new york,lga,35,23,8,1.3025,10.5,8.04875,0.125,0.0,3,0.10000000000000002,1,united airlines,1,1,denver,1,0.125,1,1,aman resorts,1,1.0,2599.45,182.7175,155.309875,7,1,0,0,0,0,0,1,7,1,0,0,0,0.35,0.04,0.12,0.0,type_browsing,category_extended
510618,f,True,True,usa,san diego,san,47,23,8,1.87625,15.125,7.825,0.25,0.0,4,0.1125,2,british airways,1,2,chicago,2,0.375,3,3,best western,3,1.875,1898.15,336.22249999999997,311.8525,5,1,1,0,0,1,0,3,5,2,1,0,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
510676,f,True,True,usa,new york,lga,50,23,8,1.95875,15.625,8.0075,0.5,0.125,2,0.1,3,american airlines,1,3,baltimore,3,0.5,3,3,conrad,3,1.375,1610.0866666666668,150.38625000000002,150.38625000000002,5,3,0,0,0,0,0,3,5,1,0,1,1,0.35,0.13,0.38,0.0,type_browsing,category_extended
510686,f,True,False,usa,st. petersburg,pie,36,23,8,2.4725,20.0,8.0025,0.5,0.0,3,0.11666666666666668,2,delta air lines,1,2,new york,2,0.75,3,3,accor,3,1.75,1715.56,547.9712499999999,522.11275,5,2,0,0,0,1,0,3,5,1,1,0,1,0.35,0.13,0.38,0.0,type_browsing,category_extended
510694,m,False,False,usa,anchorage,anc,46,23,9,17.35222222222222,54.666666666666664,7.355555555555556,0.5555555555555556,0.2222222222222222,1,0.15,3,southwest airlines,1,4,philadelphia,4,0.5555555555555556,4,4,nh hotel,5,2.2222222222222223,4416.45,597.4344444444445,579.1637777777778,4,5,0,0,0,0,1,4,4,0,4,1,0,0.39,0.22,0.56,0.2,type_complete-package,category_other
510700,m,False,False,usa,newark,ewr,52,23,9,16.518888888888892,48.0,7.343333333333334,0.4444444444444444,0.3333333333333333,3,0.11666666666666665,2,american airlines,1,3,los angeles,3,0.6666666666666666,4,4,intercontinental,5,2.6666666666666665,2228.6525,554.5922222222222,530.1666666666666,4,2,2,0,0,1,1,4,4,1,3,0,1,0.39,0.22,0.56,0.2,type_browsing,category_other
510707,f,False,True,canada,toronto,ykz,41,23,8,1.63375,13.0,7.97,0.375,0.25,2,0.2,2,delta air lines,1,2,chicago,2,0.25,1,1,choice hotels,2,1.625,528.875,75.9975,75.9975,6,1,0,0,1,0,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
510719,f,True,True,canada,montreal,ymx,37,23,9,1.501111111111111,12.11111111111111,7.955555555555555,0.0,0.0,3,0.11666666666666665,0,,0,0,,0,0.1111111111111111,1,1,wyndham,1,2.3333333333333335,,226.33333333333334,226.33333333333334,8,0,0,0,0,1,0,1,8,1,0,0,0,0.39,0.04,0.11,0.0,type_browsing,category_extended
510733,f,True,True,canada,toronto,ykz,46,23,8,1.42875,11.5,8.04125,0.25,0.25,3,0.13333333333333333,2,delta air lines,1,2,baltimore,2,0.125,1,1,choice hotels,2,0.875,2042.045,133.845,125.94506249999999,6,1,0,0,1,0,0,2,6,0,2,0,0,0.35,0.09,0.25,0.0,type_browsing,category_other
510754,f,False,False,usa,charlotte,clt,44,23,8,2.395,19.375,8.15125,0.5,0.125,3,0.11666666666666665,4,air canada,1,3,toronto,4,0.75,5,5,hilton,5,2.5,1554.8400000000001,345.41375,304.98125,3,4,0,0,0,1,0,5,3,1,2,2,0,0.35,0.22,0.62,0.0,type_complete-package,category_other
510779,f,False,False,canada,montreal,yhu,41,23,8,2.065,16.5,8.01375,0.5,0.25,0,,3,delta air lines,1,3,chicago,3,0.625,4,4,accor,4,1.625,3053.56,492.64125,492.64125,4,3,0,0,0,1,0,4,4,0,2,1,1,0.35,0.17,0.5,0.0,type_browsing,category_other
510805,f,False,False,usa,dallas,dal,73,23,8,2.0425,16.5,8.07125,0.125,0.25,2,0.1,1,american airlines,1,1,fresno,1,0.25,2,2,accor,2,1.625,2127.33,190.85750000000002,190.85750000000002,6,1,0,0,0,1,0,2,6,2,0,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
510815,f,True,True,usa,san antonio,skf,56,23,9,2.3111111111111113,18.666666666666668,8.057777777777778,0.4444444444444444,0.1111111111111111,2,0.15000000000000002,4,allegiant air,1,4,charlotte,4,0.4444444444444444,4,4,accor,4,3.4444444444444446,2231.9425,721.2833333333333,704.7904444444443,5,3,1,0,0,0,0,4,5,2,1,1,0,0.39,0.17,0.44,0.0,type_browsing,category_extended
510822,f,False,False,usa,new york,jfk,46,23,9,1.8677777777777775,15.11111111111111,8.07,0.3333333333333333,0.1111111111111111,7,0.17857142857142858,3,american airlines,1,3,columbus,3,0.4444444444444444,3,3,conrad,4,3.0,2958.183333333333,644.1355555555556,507.64933333333335,5,2,0,0,1,1,0,4,5,3,0,1,0,0.39,0.17,0.44,0.0,type_browsing,category_extended
510828,f,False,False,usa,new york,lga,22,23,9,1.4322222222222223,11.555555555555555,8.011111111111113,0.0,0.0,2,0.2,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,9,0,0,0,0,0,0,0,9,0,0,0,0,0.39,0.0,0.0,,type_browsing,category_extended
510836,f,False,False,usa,nashville,bna,42,23,6,2.1233333333333335,17.0,7.97,0.5,0.3333333333333333,1,0.15,3,alitalia,1,3,new york,3,0.5,3,3,accor,3,2.3333333333333335,1305.1000000000001,346.48333333333335,346.48333333333335,3,3,0,0,0,0,0,3,3,2,0,1,0,0.26,0.13,0.5,0.0,type_browsing,category_extended
510841,m,False,False,canada,montreal,ymx,38,23,9,14.559999999999999,41.111111111111114,7.253333333333334,1.1111111111111112,0.4444444444444444,1,0.1,5,delta air lines,1,7,phoenix,7,1.1111111111111112,7,6,choice hotels,8,4.222222222222222,2613.38375,959.0188888888889,939.4008888888889,1,8,0,0,0,0,1,7,1,3,0,4,1,0.39,0.35,0.89,0.12,type_complete-package,category_week
510890,f,False,False,usa,dallas,dal,34,23,9,2.1855555555555553,17.444444444444443,7.96,0.4444444444444444,0.4444444444444444,2,0.07500000000000001,3,united airlines,1,4,los angeles,4,0.3333333333333333,3,3,banyan tree,5,2.888888888888889,1712.8600000000001,308.4144444444444,303.1602222222222,4,2,0,0,2,1,0,5,4,3,2,0,0,0.39,0.22,0.56,0.0,type_browsing,category_extended
510899,f,True,False,usa,kansas city,mci,55,23,10,1.661,13.3,7.962999999999999,0.2,0.1,3,0.09999999999999999,2,delta air lines,1,2,oklahoma city,2,0.2,2,2,hyatt,2,1.0,937.195,223.546,223.546,8,2,0,0,0,0,0,2,8,1,1,0,0,0.43,0.09,0.2,0.0,type_browsing,category_extended
510944,m,True,True,usa,chicago,ugn,56,23,8,2.33375,18.625,7.98375,1.0,0.375,4,0.1,6,air canada,1,6,detroit,6,0.375,3,3,intercontinental,6,2.0,1188.8,391.17375,383.643375,2,3,0,0,3,0,0,6,2,0,1,2,3,0.35,0.26,0.75,0.0,type_complete-package,category_weekend
510946,f,True,False,canada,london,yxu,47,23,8,2.57875,20.75,8.015,0.625,0.25,4,0.09999999999999999,3,air canada,1,3,calgary,3,0.625,3,3,accor,3,2.75,2612.483333333333,707.33125,707.33125,5,3,0,0,0,0,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
510953,f,False,False,usa,seattle,sea,45,23,8,2.38125,19.125,7.98125,0.375,0.0,2,0.1,2,southwest airlines,1,2,dallas,2,0.25,1,1,extended stay,2,0.75,2440.9049999999997,188.3625,183.653625,6,1,0,0,1,0,0,2,6,0,1,1,0,0.35,0.09,0.25,0.0,type_browsing,category_other
510960,f,False,False,usa,tallahassee,tlh,39,23,8,2.57875,20.875,8.00875,0.375,0.125,1,0.4,3,delta air lines,1,3,charlotte,3,0.25,2,2,accor,3,1.25,1235.7733333333333,187.1575,187.1575,5,2,0,0,1,0,0,3,5,1,2,0,0,0.35,0.13,0.38,0.0,type_browsing,category_other
510961,f,True,False,usa,st. petersburg,spg,47,23,7,2.1514285714285717,17.285714285714285,8.038571428571428,0.2857142857142857,0.14285714285714285,3,0.13333333333333333,2,alaska airlines,1,2,portland,2,0.42857142857142855,3,2,accor,3,2.2857142857142856,2917.31,407.3542857142857,382.85407142857144,4,1,1,0,0,1,0,3,4,1,2,0,0,0.3,0.13,0.43,0.0,type_browsing,category_other
510972,f,True,True,usa,tucson,tus,28,23,8,1.9612500000000002,15.5,7.89125,0.5,0.25,2,0.1,3,american airlines,1,3,charlotte,3,0.5,3,3,aman resorts,3,1.5,1270.1633333333332,520.96375,503.05625,5,3,0,0,0,0,0,3,5,1,0,2,0,0.35,0.13,0.38,0.0,type_browsing,category_week
511017,m,True,False,usa,chicago,ugn,60,23,8,1.48875,12.0,8.0275,0.125,0.125,2,0.125,1,american airlines,1,1,seattle,1,0.125,1,1,nh hotel,1,0.375,2743.71,108.15625,108.15625,7,1,0,0,0,0,0,1,7,0,1,0,0,0.35,0.04,0.12,0.0,type_browsing,category_other
511055,f,False,False,usa,des moines,dsm,36,23,8,1.6937499999999999,13.625,7.83875,0.375,0.125,2,0.125,2,air france,1,2,charlotte,2,0.375,2,2,accor,2,1.0,1158.44,189.615,179.359625,6,2,0,0,0,0,0,2,6,0,0,1,1,0.35,0.09,0.25,0.0,type_browsing,category_week
511066,f,False,False,usa,indianapolis,ind,35,23,7,2.717142857142857,22.0,8.139999999999999,0.2857142857142857,0.0,0,,2,american airlines,1,2,denver,2,0.2857142857142857,2,2,crowne plaza,2,1.4285714285714286,1570.5,260.52,260.52,5,2,0,0,0,0,0,2,5,2,0,0,0,0.3,0.09,0.29,0.0,type_browsing,category_extended
511093,f,False,True,usa,milwaukee,mke,38,23,8,2.01625,16.125,7.93125,0.25,0.0,3,0.2333333333333333,2,american airlines,1,2,jacksonville,2,0.375,3,3,crowne plaza,3,1.875,1299.07,226.67000000000002,182.11812500000002,5,2,0,0,0,1,0,3,5,2,0,0,1,0.35,0.13,0.38,0.0,type_browsing,category_extended
511122,f,True,False,canada,montreal,yhu,48,23,8,1.72625,14.0,8.0725,0.25,0.0,3,0.11666666666666668,2,delta air lines,1,1,toronto,2,0.25,2,2,nh hotel,2,1.0,505.14,163.4925,153.44925,6,2,0,0,0,0,0,2,6,0,2,0,0,0.35,0.09,0.25,0.0,type_browsing,category_other
511125,f,True,True,canada,quebec,yqb,49,23,7,1.4657142857142857,11.857142857142858,8.01,0.2857142857142857,0.42857142857142855,5,0.12,2,allegiant air,1,2,chicago,2,0.2857142857142857,2,2,choice hotels,2,1.4285714285714286,2780.74,212.71428571428572,189.06307142857142,5,2,0,0,0,0,0,2,5,1,1,0,0,0.3,0.09,0.29,0.0,type_browsing,category_extended
511126,f,False,False,usa,boston,bos,29,23,9,2.054444444444444,16.666666666666668,8.097777777777777,0.4444444444444444,0.2222222222222222,3,0.11666666666666665,2,american airlines,1,3,indianapolis,3,0.6666666666666666,5,5,banyan tree,5,3.2222222222222223,3075.2566666666667,741.0277777777778,713.5776666666667,4,3,0,0,0,2,0,5,4,2,3,0,0,0.39,0.22,0.56,0.0,type_browsing,category_other
511140,f,False,False,usa,san diego,nzy,41,23,8,2.0237499999999997,16.375,8.05625,0.375,0.0,2,0.15,2,american airlines,1,2,austin,2,0.375,2,2,banyan tree,3,4.625,1024.665,547.46125,482.67025,5,1,0,0,1,1,0,3,5,1,1,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
511142,f,True,True,usa,new york,jfk,42,23,8,2.045,16.5,8.0325,0.5,0.5,2,0.30000000000000004,3,air france,1,3,chicago,3,0.5,3,3,best western,3,2.5,928.2600000000001,370.40625,370.40625,5,3,0,0,0,0,0,3,5,1,1,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
511145,f,False,True,usa,wichita,iab,31,23,8,1.52125,12.25,8.03875,0.125,0.125,4,0.17500000000000002,1,virgin atlantic airways,1,1,oklahoma city,1,0.75,3,3,choice hotels,3,2.875,249.75,330.14875,299.76425,5,1,0,0,0,2,0,3,5,2,0,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
511148,f,True,True,usa,new york,lga,45,23,8,1.68125,13.5,7.925,0.25,0.0,4,0.175,2,southwest airlines,1,2,phoenix,2,0.375,3,3,best western,3,2.375,3700.395,458.73125,424.858125,5,2,0,0,0,1,0,3,5,1,1,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
511160,m,True,False,usa,austin,aus,43,23,8,2.105,16.875,7.97375,0.375,0.0,2,0.3,1,delta air lines,1,3,detroit,3,0.25,2,2,conrad,3,1.5,2181.6066666666666,243.66625,243.66625,5,2,0,0,1,0,0,3,5,1,1,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
511178,f,False,False,usa,new york,lga,38,23,8,2.6925,21.625,8.0525,0.375,0.25,2,0.275,3,air canada,1,3,oklahoma city,3,0.5,4,4,extended stay,4,2.125,2264.706666666667,343.61625,278.203625,4,3,0,0,0,1,0,4,4,1,3,0,0,0.35,0.17,0.5,0.0,type_browsing,category_other
511195,f,True,False,usa,tallahassee,tlh,54,23,8,2.3325,19.0,8.03875,0.125,0.125,1,0.15,1,united airlines,1,1,los angeles,1,0.375,2,2,marriott,2,1.25,3215.12,258.84749999999997,258.84749999999997,6,1,0,0,0,1,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
511208,f,False,False,usa,salt lake city,slc,33,23,8,1.65875,13.375,8.085,0.5,0.5,4,0.1625,3,abu dhabi amiri flight,1,3,chicago,3,0.5,3,2,marriott,3,3.125,2237.596666666667,987.685,965.089375,5,2,1,0,0,0,0,3,5,2,1,0,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
511219,f,False,False,usa,phoenix,phx,18,23,8,0.915,7.375,7.98375,0.0,0.0,1,0.1,0,,0,0,,0,0.25,1,1,crowne plaza,1,0.375,,38.625,34.7625,7,0,0,0,0,1,0,1,7,0,0,0,1,0.35,0.04,0.12,0.0,type_browsing,category_weekend
511223,f,True,True,canada,ottawa,yow,46,23,10,14.851999999999999,43.0,7.367,0.7,0.4,3,0.10000000000000002,3,american airlines,1,3,montreal,3,0.6,3,3,nh hotel,5,4.7,1052.27,922.5,915.52665,5,4,0,0,1,0,1,4,5,3,2,0,0,0.43,0.22,0.5,0.2,type_browsing,category_extended
511238,f,False,False,usa,colorado springs,cos,69,23,8,1.1724999999999999,9.5,8.10625,0.0,0.0,2,0.2,0,,0,0,,0,0.0,0,0,,0,0.0,,0.0,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,0.35,0.0,0.0,,type_browsing,category_extended
511260,f,False,True,usa,san jose,sjc,36,23,8,2.34125,19.0,8.0375,0.125,0.125,1,0.05,1,delta air lines,1,1,new york,1,0.25,2,1,rosewood,2,1.75,4124.79,459.5,459.5,6,1,0,0,0,1,0,2,6,2,0,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
511298,f,False,False,usa,new york,jfk,35,23,8,2.7112499999999997,22.0,8.0625,0.375,0.375,2,0.125,3,air france,1,3,chicago,3,0.5,4,4,banyan tree,4,3.0,1545.4800000000002,405.76374999999996,399.938125,4,3,0,0,0,1,0,4,4,3,0,1,0,0.35,0.17,0.5,0.0,type_browsing,category_extended
511314,f,False,False,usa,los angeles,lax,23,23,9,2.1144444444444446,17.11111111111111,8.088888888888889,0.3333333333333333,0.1111111111111111,0,,2,delta air lines,1,2,atlanta,2,0.3333333333333333,3,3,aman resorts,3,2.3333333333333335,3550.0150000000003,574.4333333333333,574.4333333333333,6,2,0,0,0,1,0,3,6,1,1,1,0,0.39,0.13,0.33,0.0,type_browsing,category_extended
511326,f,True,False,usa,seattle,bfi,42,23,8,2.015,16.375,8.12625,0.375,0.25,2,0.3,3,american airlines,1,3,chicago,3,0.375,3,3,choice hotels,3,1.875,2737.44,358.30375000000004,300.4855,5,3,0,0,0,0,0,3,5,3,0,0,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
511328,m,True,True,usa,phoenix,luf,34,23,8,1.4075,11.375,8.01875,0.125,0.0,1,0.05,1,southwest airlines,1,1,nashville,1,0.25,2,1,hilton,2,2.0,2356.88,230.6725,222.70999999999998,6,1,0,0,0,1,0,2,6,1,0,1,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
511331,f,False,True,canada,calgary,yyc,48,23,9,15.382222222222222,30.22222222222222,7.311111111111111,1.3333333333333333,0.4444444444444444,3,0.13333333333333333,6,condor flugdienst,1,6,munich,7,0.8888888888888888,5,4,best western,8,4.0,3382.9575,1001.9277777777778,970.4426666666667,1,6,0,0,2,0,1,7,1,2,2,3,1,0.39,0.35,0.89,0.12,type_complete-package,category_week
511364,f,False,True,usa,new york,jfk,38,23,8,3.4825,28.125,7.88,0.375,0.25,2,0.15000000000000002,3,airtran airways,1,3,calgary,3,0.375,3,3,aman resorts,3,1.375,2725.3566666666666,373.73625,373.73625,5,3,0,0,0,0,0,3,5,1,0,2,0,0.35,0.13,0.38,0.0,type_browsing,category_week
511377,f,True,False,canada,gatineau,ynd,65,23,8,2.34625,18.75,8.0025,0.0,0.0,2,0.07500000000000001,0,,0,0,,0,0.25,2,2,banyan tree,2,1.25,,494.375,490.30625,6,0,0,0,0,2,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
511379,f,False,False,canada,montreal,yul,48,23,9,1.79,14.333333333333334,7.955555555555555,0.3333333333333333,0.3333333333333333,2,0.1,3,air canada,1,3,chicago,3,0.3333333333333333,3,3,conrad,3,1.5555555555555556,1257.37,199.38222222222223,192.70755555555556,6,3,0,0,0,0,0,3,6,1,1,1,0,0.39,0.13,0.33,0.0,type_browsing,category_extended
511397,f,False,True,usa,new york,lga,37,23,9,2.3866666666666667,19.22222222222222,8.024444444444445,0.8888888888888888,0.1111111111111111,3,0.11666666666666668,3,united airlines,1,4,chicago,4,0.8888888888888888,5,5,extended stay,5,2.4444444444444446,1884.22,458.50222222222226,456.1114444444445,4,5,0,0,0,0,0,5,4,2,0,2,1,0.39,0.22,0.56,0.0,type_complete-package,category_extended
511398,m,True,False,usa,los angeles,lax,40,23,8,3.24,26.25,8.095,0.625,0.375,2,0.175,4,american airlines,1,4,houston,4,0.625,5,4,conrad,5,3.875,2635.268,800.43125,755.6406875,3,4,1,0,0,0,0,5,3,3,2,0,0,0.35,0.22,0.62,0.0,type_complete-package,category_extended
511399,f,True,True,usa,san diego,nzy,49,23,9,1.5733333333333333,12.666666666666666,8.073333333333332,0.2222222222222222,0.1111111111111111,2,0.125,2,airtran airways,1,2,milwaukee,2,0.1111111111111111,1,1,crowne plaza,2,1.7777777777777777,3364.58,197.3011111111111,197.3011111111111,7,1,0,0,1,0,0,2,7,2,0,0,0,0.39,0.09,0.22,0.0,type_browsing,category_extended
511418,f,True,True,usa,new york,jfk,53,23,8,1.56875,12.625,7.94,0.25,0.125,2,0.22499999999999998,2,american airlines,1,1,los angeles,2,0.125,1,1,choice hotels,2,1.125,3974.21,264.145,194.73331249999998,6,1,0,0,1,0,0,2,6,1,1,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
511424,f,False,False,usa,nashville,bna,44,23,8,1.60875,13.125,7.99875,0.125,0.0,3,0.11666666666666668,1,american airlines,1,1,tucson,1,0.25,2,2,conrad,2,2.375,2264.36,430.9075,412.4075,6,1,0,0,0,1,0,2,6,1,0,0,1,0.35,0.09,0.25,0.0,type_browsing,category_extended
511433,f,True,False,usa,orlando,mco,51,23,9,1.6611111111111112,13.333333333333334,7.982222222222223,0.6666666666666666,0.3333333333333333,2,0.175,2,american airlines,1,4,jacksonville,4,0.6666666666666666,4,4,best western,5,3.2222222222222223,2311.0950000000003,488.37222222222226,433.85400000000004,4,3,0,0,1,1,0,5,4,2,0,1,2,0.39,0.22,0.56,0.0,type_browsing,category_extended
511440,f,False,False,usa,st. louis,stl,42,23,8,2.19625,17.375,7.81875,0.25,0.125,4,0.13749999999999998,2,air canada,1,2,calgary,2,0.25,2,2,hilton,2,1.375,1688.29,221.04125000000002,221.04125000000002,6,2,0,0,0,0,0,2,6,2,0,0,0,0.35,0.09,0.25,0.0,type_browsing,category_extended
511455,f,False,False,canada,montreal,ymx,37,23,8,2.2025,17.625,8.01625,0.375,0.25,2,0.15000000000000002,2,american airlines,1,3,denver,3,0.125,1,1,four seasons,3,1.125,2933.2666666666664,253.67249999999999,248.22275,5,1,0,0,2,0,0,3,5,0,0,2,1,0.35,0.13,0.38,0.0,type_browsing,category_week
511469,f,False,False,usa,los angeles,lax,57,23,8,1.45625,11.75,8.05125,0.25,0.25,0,,2,american airlines,1,2,houston,2,0.25,2,2,marriott,3,1.5,2075.46,216.44625000000002,216.44625000000002,5,1,0,0,1,1,0,3,5,1,1,1,0,0.35,0.13,0.38,0.0,type_browsing,category_extended
